1682	2	1672
11824	22	10883
7357	17	6013
3533	14	3458
6884	17	7815
5081	15	4973
2553	17	7433
206	1	207
5665	16	5669
1906	17	7624
2156	6	30
1858	14	4521
7307	17	8881
8066	20	8067
2078	6	170
7205	17	6897
79	0	82
942	1	865
7312	17	7606
5244	15	4973
5331	15	4971
473	5	1987
2232	14	4368
3066	11	3128
5119	15	4985
5083	15	4971
5596	16	5608
3394	13	3252
1042	18	1651
9103	17	6245
21	0	22
2788	9	2495
4445	14	4308
5258	15	4973
4681	14	4682
2246	8	2245
8391	20	6937
8032	17	8034
10009	22	10013
5431	16	5463
2167	6	2099
1692	2	1672
1305	1	129
4782	14	3454
4048	14	4049
3295	13	3255
1714	2	1671
372	1	370
5737	17	2106
6705	22	9690
7990	17	7554
8691	20	6039
124	1	125
5886	17	5888
5358	15	4973
5364	15	4973
5611	16	5613
2794	14	3475
9001	17	7709
3337	13	3252
1178	1	953
1796	3	1776
3305	13	3255
121	1	123
6350	20	6353
5678	16	5684
344	1	122
8661	20	9305
1018	1	863
1582	1	122
4869	14	3785
1276	1	129
5136	15	4971
1124	1	1125
761	1	129
5081	15	4971
8679	17	8680
1327	1	129
7009	17	7011
2407	20	8286
1789	3	1778
721	1	123
5504	17	6381
3884	14	3885
135	18	9134
367	1	123
6082	17	6083
426	1	522
3979	14	3982
1739	2	1671
1579	1	552
8284	17	5762
3940	14	3648
1121	1	1122
7632	17	6067
861	1	862
6205	20	6867
12169	22	10430
6846	17	6290
8016	20	7814
544	1	545
7897	17	6219
9013	17	6465
100	5	1984
2707	9	2480
9196	20	6780
5700	16	5706
6195	20	6196
8737	17	7487
1548	1	148
5850	20	8150
12548	23	12549
3820	14	3822
1906	17	6001
2340	8	2341
4674	14	3963
8405	17	6593
8968	17	6326
6885	17	6886
5351	15	4973
2937	10	2939
8382	17	6554
7617	17	7034
396	5	1977
11986	22	5585
2860	14	3802
3181	11	3109
7685	17	7686
9054	17	9055
7831	17	7832
8645	17	8214
9516	21	9457
96	0	97
6312	17	6317
5755	16	2425
1042	18	571
9386	23	12511
1838	4	1839
11401	22	10984
804	1	122
977	1	353
3222	12	2174
1786	3	1778
271	1	272
8216	17	8218
1462	1	1456
4447	14	3822
6027	17	6028
10961	22	10962
5335	15	4971
557	1	558
2121	6	2122
2165	15	5076
3569	17	6031
3560	14	3516
5247	15	4973
4994	15	4973
5553	16	5566
6325	17	7410
5198	15	5113
480	1	481
9026	17	6565
4970	15	4971
5065	15	4971
5106	15	4983
999	1	122
1897	9	2614
4192	14	4747
3168	17	5955
5411	16	5520
4483	17	8098
7723	17	7724
12196	22	10539
8216	17	8217
901	1	866
443	1	304
8970	17	6491
2933	17	7841
1131	1	1132
7718	20	7719
3035	17	7743
7024	17	5935
2820	9	2515
4644	14	3481
8404	17	6299
9285	20	9270
5431	16	5433
9410	20	5762
8201	17	6213
2203	14	4288
3569	14	3565
2235	17	6507
4848	14	4657
2046	6	2009
6742	17	6147
7781	20	7784
8807	17	8505
3638	14	3639
3115	17	6510
2448	20	9271
4452	14	4453
5774	16	5776
5639	16	5640
1911	4	1901
3994	14	3456
4759	14	4113
9466	21	9440
9509	21	9493
5053	15	4973
2426	17	6473
5026	15	4971
431	1	190
4355	17	7682
8922	17	6572
4108	14	3444
6454	17	6458
4968	14	4600
3234	12	170
7146	17	7147
2550	17	6933
219	1	220
4005	14	4006
8045	17	5815
1878	4	1833
2479	9	2585
2418	20	5762
5344	15	4971
5551	16	5474
1777	3	1778
7781	17	7782
205	1	206
8502	17	6541
1979	6	2147
5197	15	5113
333	1	294
5359	15	4973
4271	14	4272
44	5	1962
7000	17	7001
6773	17	6774
5402	16	5405
3651	14	3652
10484	22	10145
7327	20	7328
2057	6	2058
1172	1	953
1109	1	815
3194	12	3195
1108	1	815
8746	17	6864
2878	17	6838
12200	22	5582
5013	15	4973
4617	14	4383
3036	10	2924
2212	7	2213
5551	16	5552
3405	13	3263
4692	14	4693
11532	22	10849
2847	14	3822
5173	15	4973
7902	17	6155
1616	1	1597
2575	9	2480
1467	1	125
4178	14	4164
9401	23	12508
1172	1	953
3440	14	3442
8421	17	6213
5248	15	4971
6119	17	6647
270	1	123
2903	11	3153
8035	20	8036
5147	15	4971
2395	14	4038
11467	22	11161
1237	1	129
6595	17	6596
2539	9	2482
923	1	866
2574	17	8435
4448	14	3822
9027	17	6008
3063	10	2924
2129	6	30
3130	11	3131
2950	10	2951
655	1	419
346	1	257
6973	23	12501
11638	22	11153
979	1	125
4972	15	4971
1578	1	750
988	1	989
814	1	1001
1268	1	1210
7940	20	9301
156	1	122
3143	14	4196
130	1	131
8471	17	6596
6701	17	6702
1844	9	2506
3309	13	3255
5238	15	5088
823	1	241
751	1	411
8336	17	5804
802	1	123
7115	17	7116
7658	17	6632
691	1	123
1046	1	148
2105	6	2027
11318	22	9840
5342	15	4971
194	1	148
8990	17	7832
1066	1	862
7364	17	7365
7951	17	6481
5611	16	5625
4335	14	3437
7772	17	7778
2778	9	2779
6228	17	6230
4534	14	4535
2521	9	2482
2894	9	2482
3773	14	3757
3713	14	3714
7297	17	7298
5195	15	5113
4243	14	3450
6558	17	6559
1625	1	1596
5895	17	5897
1583	1	123
7498	17	7499
5033	15	4973
5722	16	5557
8478	17	8176
1274	1	1210
436	1	437
9430	20	6150
8927	17	6133
8980	17	6764
6610	17	6611
5128	15	4973
8913	17	6807
8081	17	8091
9278	20	8111
5665	16	5675
6931	17	6933
1716	2	1671
502	18	9147
5085	15	4971
3290	13	3252
9516	21	9442
9129	17	6324
1951	5	1953
5017	15	4971
2631	17	7595
5315	15	5189
11215	22	5157
4248	14	4249
8673	17	6038
1469	1	1450
633	1	634
1024	1	123
2346	8	2347
4344	14	3457
8239	20	9257
8992	17	8995
2860	14	3481
674	1	123
2890	9	2515
8749	20	5722
8349	17	6213
955	1	589
4325	14	3587
5678	16	5684
3744	14	3729
11626	22	11627
6080	17	6081
8398	17	8403
4592	14	3431
4883	14	3918
1980	5	1981
10352	22	5109
4937	14	3456
141	1	122
5290	15	4973
1355	1	953
4143	14	4135
4896	14	3431
3644	14	3646
5231	15	4973
9352	20	9173
4104	14	3690
3214	14	4350
8027	17	5836
3763	14	3765
1472	1	336
4235	14	4093
8762	17	6471
7642	17	6985
8188	17	7226
1622	1	1596
1968	5	1953
4517	14	3690
6168	17	5817
3239	12	2041
1562	1	764
1520	1	210
12337	22	5583
5989	22	11183
4413	14	4414
5553	16	5562
4082	14	3495
4334	14	3423
4703	14	4704
9258	20	7092
7906	17	7914
8610	17	8387
3594	14	3596
3533	14	3473
75	1	76
5628	20	8515
2824	9	2825
256	1	257
5455	16	5450
1642	1	122
431	1	189
6390	20	9191
1649	1	148
2528	9	2529
8843	17	8844
6489	17	6492
232	1	233
7490	17	6345
4612	14	3444
5410	16	5414
2808	9	2517
1867	10	2948
498	1	499
3787	14	3788
8965	20	7546
1235	1	1210
4266	17	6543
9289	20	6706
7745	17	7594
215	1	190
6496	17	6498
5227	15	4973
5422	16	5423
7000	17	7002
8978	17	5816
4380	14	3447
5287	15	4971
8467	17	8364
3642	17	6059
4092	14	4285
475	1	148
902	1	866
5729	16	2469
11950	22	10573
1662	1	126
3168	17	6737
6343	17	6345
7657	17	6416
6879	17	6066
1941	5	1942
10506	22	9903
1131	1	1132
7906	17	7916
3664	17	6088
12380	22	10538
981	1	334
1229	1	129
2773	14	3463
2106	16	5734
8601	17	8295
962	1	163
1406	1	1407
7603	17	6322
5228	15	4973
2845	14	3956
293	1	294
7210	17	7213
1687	2	1672
3535	14	3454
4221	14	3586
8776	20	7791
21	1	37
5678	16	5682
298	15	4990
4733	14	3496
1126	1	210
1647	1	123
7327	17	7328
7959	17	7960
5596	16	5599
9384	20	7792
9452	21	9453
3371	13	3245
1448	1	1449
5188	15	5189
1939	15	5100
2483	9	2484
1793	3	1776
3287	21	9473
4090	14	4091
692	1	693
8669	17	6564
2015	6	115
982	1	241
3790	14	4261
4827	14	4149
7457	17	6213
4068	14	3495
8404	17	6979
5319	15	4971
4345	14	3457
858	1	681
5138	15	4973
7537	17	5939
2644	9	2593
1299	1	129
2323	8	2322
3390	13	3255
636	18	9142
958	1	148
5082	15	4973
5504	17	6379
5292	15	4973
709	1	370
2016	6	115
12528	23	12532
3244	13	3245
2223	7	2226
9463	21	9464
9065	17	9066
178	6	180
3635	14	3636
3183	12	2029
3029	17	7026
5810	17	8800
4556	14	3491
4134	14	4135
541	1	543
7765	17	5946
109	0	110
8081	20	8090
8123	17	5816
7818	17	7319
236	1	237
5343	15	4971
2627	9	2505
6215	17	6216
9376	20	9203
2702	9	2703
4534	14	3690
1301	1	129
8934	17	8152
619	1	507
4765	14	4769
8725	20	9382
1587	1	122
2534	9	2844
4365	14	4366
5911	17	5913
3168	14	3975
7772	17	7776
1771	2	1671
8977	17	6013
8967	17	8632
282	1	696
8416	17	6301
8486	20	6875
5224	15	4971
7736	17	7226
6629	17	6630
3316	13	3247
4588	14	3458
1558	1	210
5788	16	5792
11467	22	10177
5223	15	4973
7610	17	7611
6455	17	6456
5054	15	4973
4824	14	3710
182	1	123
12340	22	10779
1108	1	1001
2449	17	7795
121	1	122
5251	15	4971
1806	3	1776
8850	17	6990
2372	8	2371
6656	17	6035
8284	17	6616
5199	15	5113
1300	1	129
1070	1	750
6627	17	6628
4963	17	9059
2106	16	2804
4538	14	4261
7666	17	7649
4209	14	4151
895	1	866
4720	14	3717
2189	14	4332
4964	14	4965
2311	8	2312
3827	14	3785
11629	22	11466
3317	13	3252
5340	15	4971
8593	17	8594
213	1	190
6742	20	6875
6511	20	6012
5035	15	4973
6629	17	6516
7294	20	7296
8554	17	5931
7644	20	7645
6137	17	7389
1550	1	210
1909	14	4273
2855	17	7954
6019	17	8607
6464	17	6466
7855	20	9300
5254	15	4971
12375	22	11405
4015	14	4016
5129	15	4973
1154	1	953
887	1	865
2047	6	2048
1115	1	1116
904	1	866
8157	17	7917
1752	2	1672
5175	15	4971
6858	17	6087
8714	20	6352
628	1	148
4346	14	3574
930	1	866
9303	20	5763
11260	22	10393
933	1	866
7906	17	7915
7825	20	6386
1743	2	1672
5411	16	5529
6500	17	6501
6247	23	12509
7102	17	7104
4543	14	3676
848	1	849
2534	14	3934
178	1	180
1604	1	1596
538	1	540
3147	14	4296
939	1	866
3119	14	4207
5370	16	5396
1021	1	287
79	0	80
9144	18	9136
2980	17	6516
9038	17	6123
8307	17	8308
7392	17	6981
6006	17	5818
11954	22	9839
199	1	189
1580	1	63
8751	20	7301
3770	14	3771
50	0	52
4841	14	4747
6828	17	7284
8783	17	6364
373	1	369
6	0	8
69	0	73
5186	15	4971
990	1	510
4037	14	2216
1808	3	1776
5050	15	4973
135	18	438
9117	17	6888
6955	17	6956
9042	20	5453
4632	17	5816
5766	16	5767
8513	17	8514
635	1	294
5213	15	4973
4955	14	4956
2449	17	7797
4733	14	4112
21	1	23
8943	23	12535
8933	17	5899
554	1	524
7137	17	6066
9373	20	9374
5914	17	5915
1055	1	123
5479	16	5481
4928	14	3444
1140	1	210
5130	15	4973
9505	21	9469
7488	20	9271
6327	17	5822
6641	17	5972
2256	8	2255
1435	1	125
4877	14	3496
7117	17	5818
2200	9	2713
1881	17	5878
2777	9	2505
3967	14	3498
1194	1	1142
227	1	122
8081	17	8082
8992	17	8994
8784	20	6706
7453	17	7455
6563	17	6565
1921	5	1950
5814	17	5815
7722	17	7848
4864	17	6133
2854	9	2835
3084	11	3085
5548	16	5604
2499	14	3444
4781	14	3437
4074	17	6932
4701	14	4697
3021	10	2924
3135	11	3136
7407	17	7408
4120	14	3898
825	1	123
4446	14	3822
9398	20	9331
8736	20	7301
5269	15	4973
5208	15	4973
115	15	4995
1945	5	1946
1921	5	1982
4722	14	3733
2878	9	2763
4195	17	6745
1579	6	45
8501	17	6782
5206	15	4973
2252	8	2251
3194	17	7466
7620	17	7501
9525	21	9483
4862	14	3495
5175	15	4973
8362	17	6349
7113	20	7114
1851	10	3052
6858	20	8663
4394	14	3791
1493	1	122
5325	15	5151
1490	1	357
1124	1	572
5311	15	4971
2732	12	3195
1488	1	181
472	1	210
1239	1	1210
147	1	148
1878	14	4383
8123	17	5817
5277	15	4973
7622	17	7363
4556	14	3793
44	5	1985
5216	15	4971
3425	14	3429
5239	15	4973
215	1	189
2802	9	2585
9497	21	9446
958	1	159
7195	17	7198
2477	17	5800
8745	17	6098
8784	17	6262
4726	14	4727
986	1	533
7964	20	7965
4901	14	4902
2327	8	2326
8961	17	6322
3931	14	3932
896	1	865
9370	20	5762
3167	14	3450
12156	22	10738
2696	14	3649
356	1	123
8282	23	12519
1562	1	496
5007	15	4971
4267	14	4201
1764	2	1671
5850	20	8151
1665	1	126
12217	22	10250
7205	17	6262
7321	17	6008
6191	17	6193
11278	22	10552
1921	5	1932
4331	14	3971
11811	22	10974
1431	1	1434
2543	17	7643
5235	15	4973
843	1	679
2106	16	5738
6960	17	6961
1177	1	953
9262	20	9182
8118	17	6863
1510	1	123
2792	17	6623
2382	8	2381
9048	17	6175
874	1	865
2576	14	3444
11040	22	10054
1026	1	1027
8659	17	8660
3069	19	9152
3251	13	3252
8755	17	7773
1139	1	773
8843	17	8514
5370	16	5379
3709	14	3447
2778	17	8040
15	1	797
5938	17	5946
9236	20	5798
2380	20	6875
8334	17	5800
8856	17	6536
3184	12	2150
306	1	701
4558	14	3431
8296	17	8298
11401	22	10774
4025	14	4027
1509	1	123
8520	17	6408
2400	8	2401
4483	14	3781
4202	14	4203
2608	10	2924
5774	16	5785
3138	19	9157
1902	17	7900
4377	14	4049
3260	21	9434
2993	10	2994
7083	17	7147
1794	3	1776
2365	8	2366
1663	1	123
6462	17	6066
4690	14	4532
4865	14	4866
1642	1	123
4436	14	4437
5035	15	4971
3440	14	3441
2110	6	402
8164	17	8160
3229	17	5762
6356	17	8244
150	1	123
1444	1	129
169	6	2042
2183	7	2196
4602	14	3496
5255	15	4971
2258	8	2257
3759	14	3495
12318	22	9604
6846	17	6391
5524	17	7486
4590	14	4591
4364	14	3447
8982	17	5818
1618	1	1597
5740	16	5748
1622	1	1597
4874	14	3431
7876	17	7877
11629	22	11466
3162	14	4113
6940	17	6942
3909	14	3447
444	7	2234
1735	2	1671
9430	20	5798
8792	17	8228
5767	17	6447
11401	22	10246
1063	1	528
4783	17	8642
5596	16	5601
11517	22	11096
7785	20	9299
3168	17	6736
2249	8	2250
1935	6	2013
1558	1	148
8907	17	8909
8653	17	5883
6428	22	10439
1685	2	1672
8342	17	6109
2696	9	2476
5279	15	4971
557	1	559
424	15	4986
785	5	1995
2183	7	2190
1410	1	123
5700	16	2446
11775	22	2772
11650	22	10274
5006	15	4986
5351	15	4971
4157	14	4158
5276	15	4973
10755	22	9986
5190	15	5113
261	1	262
3389	13	3366
10506	22	9558
1469	1	1449
5500	17	5900
1364	1	694
4926	14	3458
5756	20	9298
8287	17	7597
1068	1	539
4753	14	3838
1693	2	1697
1747	2	1671
8437	17	7204
5572	16	5576
75	0	76
1574	1	970
9379	20	5762
1572	1	122
4585	14	3726
4668	14	4140
703	1	704
2453	8	2452
330	1	471
118	1	120
10329	22	9830
1921	5	1985
11632	22	11591
11335	22	10219
3393	13	3308
7589	17	6909
7460	17	6101
4646	14	3591
906	1	866
5226	15	4973
1522	1	148
8329	17	6470
11856	22	10447
7751	17	6910
4322	14	4323
1484	1	155
1284	1	1210
4115	14	4116
1090	1	515
8130	17	7039
4450	14	4451
9378	20	6180
12098	22	11662
2661	9	2486
760	15	4983
4547	14	3666
8239	20	8240
2823	17	6988
1983	5	1920
1655	1	210
8116	17	8117
3213	12	2660
3701	17	6133
1354	1	1142
9145	18	304
677	1	241
4936	14	3455
4082	14	3747
4307	14	4308
1044	1	125
4672	14	4499
4645	14	3726
791	1	636
564	1	531
8158	17	6793
4979	15	4973
4863	14	3431
857	15	4987
6870	17	6270
8970	17	5819
2719	10	3016
2241	8	2242
1472	1	155
2398	8	2399
2414	8	2415
5341	15	4973
9490	21	9457
4411	14	4286
5274	15	4971
4137	14	4138
9241	20	7862
2824	9	2480
164	1	166
1882	14	4264
4126	14	4128
8740	20	8741
638	1	357
12293	22	10101
1783	3	1784
6137	20	7387
2183	7	2184
1724	2	1672
3801	17	6294
9042	17	7416
1128	1	295
2089	6	115
6923	17	6578
9388	20	9050
8647	17	6408
12466	22	9898
5143	15	4971
998	1	433
9052	17	6776
9353	20	5762
7208	17	7209
2693	14	3468
1378	1	953
11775	22	11226
197	1	189
5370	16	5379
5370	16	5397
385	1	210
1563	1	129
417	1	320
9512	21	9457
5063	15	4971
9075	17	6101
3051	10	2924
3477	14	3478
485	1	210
6911	17	6906
9111	17	6962
3335	13	3336
1498	1	384
3186	19	115
473	5	1974
12000	22	11029
3603	14	3606
4031	14	3495
8081	17	8093
3183	12	32
50	0	51
12503	23	12520
7685	20	7686
3119	14	4208
5138	15	4971
7739	20	7609
4855	14	4856
763	1	764
675	6	2051
8574	17	7903
6266	17	6068
5168	15	4987
5700	16	5702
4094	14	4096
5611	16	5614
6928	20	6012
649	1	641
7573	20	6706
4980	15	4971
468	1	125
4820	14	4174
2769	17	6452
8415	17	6528
8740	17	8741
6598	17	6079
1553	1	122
1233	1	122
3378	13	3247
4507	14	4420
2017	6	2018
2907	9	2533
3288	13	3245
1931	15	4990
7846	17	5815
4729	14	3495
11970	22	9994
8978	17	5818
4926	14	3438
3528	14	3530
5596	16	5606
1658	1	312
9525	21	9484
2055	18	9138
3024	19	9153
342	1	123
3144	23	12529
9965	22	9822
3063	17	5933
4197	14	4752
9420	20	9182
3325	13	3294
4071	14	4072
5005	15	4971
724	5	1913
5172	15	4973
11207	22	2157
7358	17	7359
1368	1	953
4762	14	3454
169	5	1936
4597	14	3447
376	1	369
4086	14	3431
12171	22	11143
1772	2	1672
5165	15	4971
8734	17	5815
7883	17	7554
7781	17	7784
4438	14	4433
890	1	866
4870	14	4871
11704	22	10831
12197	22	10996
1709	2	1672
3735	14	3737
5313	15	4973
633	1	294
2521	17	5873
5308	15	5088
3312	13	3269
9292	20	6328
4721	14	4481
1018	1	287
548	1	540
1546	1	491
4075	14	4076
1559	1	444
2110	6	171
8231	20	9242
1491	1	126
1816	3	1778
3041	17	6593
931	1	865
984	1	148
505	1	148
4290	14	3623
2718	9	2540
9272	20	6706
4559	14	4560
11089	22	10394
1392	1	129
8981	17	6165
6072	17	6074
12228	22	12229
805	1	129
2465	14	3736
5061	15	4971
10352	22	9672
5411	16	5510
7072	17	6824
1717	2	1671
1925	13	3245
2557	9	2686
4598	14	4049
3114	11	3091
5336	15	4971
151	1	123
1767	2	1672
668	1	483
5030	15	4973
7728	17	5866
264	1	220
12399	22	9882
823	1	148
4825	14	3563
3315	21	9434
4364	14	3710
7297	17	7299
8081	20	8083
1203	1	953
4268	14	4252
2097	6	26
3055	10	3052
5419	17	5410
6658	20	6326
1607	1	1597
5479	16	5489
9110	17	6359
6459	20	6460
6925	17	6926
4119	14	3724
1737	2	1671
9032	17	8450
3292	13	3249
8831	17	7991
5548	16	5721
6082	17	5874
2137	6	29
4656	14	4657
1106	1	815
8081	17	8084
2916	9	2517
3358	13	3245
1638	1	1001
2329	8	2328
1999	5	2000
11502	22	10052
5620	17	7238
2392	8	2393
5285	15	4973
10592	22	10596
12494	22	10848
4248	14	3481
5415	17	5410
2428	20	9266
997	1	123
5424	17	7688
5349	15	5002
2074	6	2075
4059	14	4060
8834	17	6867
4050	14	3791
3994	14	3457
6652	17	6655
1092	1	666
4336	14	4338
2990	23	12502
9498	21	9500
2169	6	29
2832	14	3922
8488	17	6273
724	1	725
2551	9	2552
2586	9	2482
9384	20	6676
4133	14	3423
924	1	865
713	1	755
800	1	304
5454	17	7686
8736	20	7301
1711	2	1671
3946	14	3496
4389	14	4011
9444	21	9445
6041	17	7246
2661	9	2490
8914	17	7843
5722	16	5556
786	1	787
5017	15	4973
516	1	95
8362	17	6209
7059	17	7060
5363	15	5021
10541	22	9938
5413	17	5410
5611	16	5615
289	1	257
9533	21	9519
11756	22	10826
6891	17	6892
4632	14	3673
2814	9	2509
911	1	912
1807	3	1778
5082	15	4971
1023	1	863
7098	17	6036
4227	14	4228
2700	9	2607
169	6	2043
8296	17	8297
5176	15	4973
4143	14	4135
2663	14	3712
264	15	4973
5042	15	4973
9958	22	9681
5552	17	5551
4041	14	3495
2296	8	2297
7141	17	5853
6817	17	6818
758	1	545
4731	17	5817
5218	15	5022
5227	15	4971
2217	7	2220
8785	17	6012
1964	5	1395
1515	1	148
7927	17	6818
7949	17	5939
6592	17	6593
8493	17	6292
12355	22	9916
3296	13	3255
6234	17	5809
5455	16	5436
581	1	582
4713	14	4339
371	1	370
8656	17	6249
12116	22	10038
4284	14	4285
9101	20	9428
1311	1	129
7059	17	6357
6828	17	6829
10164	22	9706
6330	17	6331
1570	1	123
505	1	241
8466	20	6764
5645	16	2293
2501	10	2995
5542	17	6486
1446	1	572
3036	14	3922
11318	22	9825
1626	1	125
5147	15	4973
4552	14	3696
7373	17	6385
5271	15	4971
4745	14	3741
9067	17	6288
1391	1	129
7541	20	9275
2812	9	2517
4540	14	4541
6021	17	6023
2395	21	9511
1688	2	1671
895	1	865
4741	14	3496
8899	17	7591
1679	2	1672
2913	23	12506
1064	1	528
5865	17	5821
4137	14	3496
7718	17	7719
1188	1	953
6625	17	6626
5115	15	4973
5285	15	4973
9105	17	6066
8011	20	9324
8068	17	7558
1494	1	1495
248	1	122
8862	17	8310
1857	4	1833
3445	14	3447
1048	1	148
3358	21	9473
1445	1	329
8785	17	6360
541	1	282
6487	17	6488
8192	17	8193
417	1	319
650	1	651
1999	5	1989
5282	15	4971
4584	14	3937
2573	17	5859
1790	3	1784
765	6	30
2380	17	6153
5099	15	4973
4781	14	3458
7179	17	5829
337	1	239
1598	1	1597
5678	16	5688
5199	15	5185
10461	22	9698
9291	20	6706
713	1	226
6137	20	7389
1049	1	148
10772	22	10256
2106	16	5734
4735	17	6864
11600	22	10005
7859	20	5798
9412	20	6706
5322	15	4985
5865	17	5866
300	1	301
398	1	148
795	1	210
9088	23	3268
11060	22	10395
9163	19	1992
8768	17	6871
864	1	866
705	1	686
12014	22	10543
1715	2	1672
3566	14	3565
12434	22	10187
1194	1	953
1959	5	1960
6595	17	6262
234	1	54
3930	14	3431
8940	20	6706
11824	22	9886
8609	17	6189
4507	14	3496
11223	22	10250
4645	14	3726
488	18	1594
7693	17	6948
235	1	241
3766	14	3767
2724	14	3865
2991	23	2992
7755	17	6426
4692	14	4591
9513	21	9499
3485	14	3486
8002	17	6372
1768	2	1671
7961	20	7962
4953	14	3512
8330	17	8332
5307	15	5001
6584	17	6585
11322	22	10011
1400	1	411
2609	9	2493
6576	17	5819
11298	22	9685
2006	6	29
4745	14	4746
1049	1	210
2223	7	2224
2611	9	2612
5504	17	6379
10180	22	9926
8603	17	7416
3664	14	3665
3360	13	3255
3220	12	3221
3884	14	3886
12293	22	10767
69	1	70
525	1	526
5062	15	4971
2640	9	2482
2635	9	2636
536	1	537
11925	22	11135
8756	23	12511
2594	9	2595
1827	4	1829
3398	13	3255
2780	14	3450
79	1	81
7764	17	7398
12085	22	10162
4503	14	3925
5812	17	5813
374	1	369
8692	23	12526
1931	6	116
3297	13	3252
5850	17	8155
2565	9	2566
1368	1	1142
156	1	123
7844	17	6274
8109	17	7209
4710	14	4316
8094	20	9189
6056	17	6058
92	1	93
4446	14	3821
1808	3	1778
1197	1	953
6919	17	6920
8827	20	7661
4784	14	3456
1750	2	1672
5755	16	5646
2168	6	170
4482	17	8215
12468	22	10100
4352	14	4353
7414	17	7416
2899	9	2480
10568	22	10569
3536	14	3537
5182	15	4971
8870	17	8680
8790	20	6706
2429	8	2428
6651	17	7244
10259	22	10265
5553	16	5567
5411	16	5544
5261	15	4973
8542	17	5916
843	1	681
869	1	865
492	1	493
5108	15	5088
3926	14	3927
11740	22	5656
5161	15	4973
11290	22	10189
1086	1	1088
6427	17	6008
7257	17	7258
1976	5	1949
4078	14	4079
4547	14	3450
1909	4	1888
11905	22	11072
5186	15	4973
9017	17	6860
7509	17	7028
1882	10	2961
611	1	499
11524	22	10029
3168	14	3974
4501	14	4502
40	1	41
5255	15	4973
3298	13	3247
4647	14	3870
1917	5	1920
8917	17	7415
12335	22	10314
2377	8	2378
11477	22	11478
4356	23	2977
4764	19	1977
1761	2	1671
11278	22	9846
3533	14	3457
5770	16	5732
8449	17	6456
1797	3	1778
2215	14	4947
8125	17	6434
3839	14	3495
5254	15	4973
7053	20	7092
5212	15	4973
1401	1	411
8835	17	6101
10574	22	10047
10502	22	9816
392	1	148
11494	22	9566
8817	17	6262
6	0	9
3359	13	3247
7273	17	7274
5056	15	4973
1476	1	148
11550	22	10892
672	1	123
7081	17	6272
10406	22	10015
8859	17	6760
8729	17	6313
2183	7	2199
434	1	123
3029	17	5947
1423	1	123
8003	17	6909
2406	8	2408
1742	2	1672
9819	22	9543
3958	14	3959
7809	20	9302
5665	16	5676
9179	20	5762
3396	21	9437
5152	15	4973
1651	1	125
1042	18	297
5635	16	5637
2755	17	6008
8354	20	8355
4293	17	7265
12401	22	10530
2820	14	4349
7322	17	6988
11519	22	9937
8551	17	6014
395	1	122
12354	22	10995
10576	22	10376
2297	8	2296
805	1	123
4784	14	3457
636	18	1495
2673	9	2602
8428	17	7060
55	0	57
2229	17	6907
2840	17	6055
3188	12	2158
3761	14	3495
5370	16	5397
2681	14	4880
11762	22	11263
5740	16	5743
2653	14	3450
3395	13	3245
8035	17	8036
6043	17	6044
11331	22	9939
7324	17	6092
1680	2	1672
